t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z
 1687177060.865500	1687187632.442668	27.793599	-40.617074	-0.890871	0.234284	0.234220	0.210918	0.012951	0.032496	2.310127	0.228156	0.265447	0.216681	
 1687177061.172916	1687187632.763938	27.735494	-40.707447	-0.895958	0.239281	0.239204	0.214105	0.021068	0.017763	2.356076	0.220414	0.248919	0.220011	
 1687177061.477869	1687187633.064042	27.664701	-40.795726	-0.885717	0.237207	0.237161	0.212847	0.009845	0.006337	2.380949	0.227971	0.222605	0.218709	
 1687177061.785598	1687187633.365665	27.613599	-40.865953	-0.863693	0.237139	0.237136	0.213003	0.008692	0.000451	2.391477	0.218127	0.215295	0.218751	
 1687177062.094852	1687187633.683771	27.571527	-40.913408	-0.848520	0.237669	0.237746	0.214173	0.037154	-0.000356	2.396404	0.218714	0.215162	0.219632	
 1687177062.399403	1687187633.977738	27.560652	-40.993334	-0.884270	0.236596	0.236579	0.212809	0.054677	0.002073	2.631840	0.261708	0.213979	0.217862	
 1687177062.703202	1687187634.280069	27.558857	-41.090031	-0.844873	0.237073	0.236995	0.212942	0.000035	-0.028833	2.707018	0.304675	0.213865	0.218483	
 1687177063.009631	1687187634.588214	27.517929	-41.142011	-0.852266	0.234991	0.235146	0.211981	0.023622	-0.028639	2.738357	0.213533	0.242150	0.217726	
 1687177063.313592	1687187634.890832	27.444478	-41.196713	-0.863234	0.235753	0.235723	0.211921	0.009892	-0.021152	2.782327	0.232432	0.244811	0.217371	
 1687177063.620249	1687187635.200678	27.365220	-41.251142	-0.867090	0.236187	0.236221	0.211798	0.003271	-0.023424	2.801248	0.217049	0.230392	0.217745	
 1687177063.931093	1687187635.502825	27.281844	-41.299016	-0.857070	0.239328	0.239361	0.213930	0.001745	-0.014708	2.798345	0.215963	0.235017	0.220090	
 1687177064.239922	1687187635.826269	27.211401	-41.340820	-0.833763	0.237967	0.238004	0.213101	0.012823	-0.014265	2.846463	0.214716	0.222274	0.219110	
 1687177064.545399	1687187636.141941	27.163147	-41.424129	-0.786934	0.230355	0.230410	0.208866	-0.016070	-0.006711	3.030191	0.216052	0.217883	0.214558	
 1687177064.862623	1687187636.457712	27.116085	-41.474981	-0.774125	0.240759	0.240857	0.215765	0.009443	0.010260	3.057058	0.225915	0.218441	0.221632	
 1687177065.167486	1687187636.768824	27.050476	-41.491851	-0.781714	0.237742	0.237684	0.213740	0.007592	0.014112	3.115850	0.218242	0.218808	0.219536	
 1687177065.472926	1687187637.056006	26.986841	-41.501411	-0.805952	0.234654	0.234564	0.211334	0.008101	0.010123	-3.130356	0.214701	0.219394	0.217170	
 1687177065.779474	1687187637.370676	26.912188	-41.503157	-0.837542	0.236182	0.236160	0.212117	0.004482	0.015961	-3.121714	0.216042	0.217098	0.218142	
 1687177066.084291	1687187637.692904	26.853616	-41.499826	-0.859854	0.237807	0.237773	0.213119	0.010706	0.021344	-3.113492	0.215467	0.224187	0.219214	
 1687177066.391955	1687187637.979131	26.800823	-41.511866	-0.872701	0.235156	0.235149	0.211603	0.013511	0.001866	-2.976938	0.217782	0.229939	0.217494	
 1687177066.696525	1687187638.275730	26.735990	-41.573310	-0.864835	0.236839	0.236862	0.212732	0.012614	0.006566	-2.823435	0.221714	0.213936	0.218435	
 1687177067.000305	1687187638.586567	26.718025	-41.595495	-0.850823	0.237918	0.237956	0.213589	0.001746	0.004825	-2.898736	0.221117	0.215859	0.219172	
 1687177067.304790	1687187638.887817	26.670324	-41.595095	-0.837630	0.235292	0.235161	0.212339	0.012824	0.010727	-2.827401	0.212984	0.213583	0.217209	
 1687177067.610474	1687187639.208266	26.628935	-41.591424	-0.827821	0.234269	0.234282	0.211258	0.011007	0.012112	-2.765393	0.219484	0.216181	0.216102	
 1687177067.913432	1687187639.489792	26.597352	-41.561971	-0.828111	0.228820	0.228869	0.207881	0.015253	0.020366	-2.771029	0.214062	0.213741	0.213188	
 1687177068.221844	1687187639.796443	26.604015	-41.522471	-0.844322	0.237457	0.237436	0.213335	0.018763	0.011266	-2.743188	0.223861	0.228134	0.218886	
 1687177068.528034	1687187640.109523	26.561683	-41.485570	-0.863256	0.235171	0.235195	0.212019	0.016516	0.013305	-2.709785	0.227415	0.216391	0.217028	
 1687177068.838527	1687187640.416627	26.506690	-41.441334	-0.877588	0.237621	0.237612	0.213293	0.013135	0.019815	-2.733644	0.226755	0.220444	0.218526	
 1687177069.143026	1687187640.743862	26.438551	-41.385841	-0.888941	0.240552	0.240611	0.215206	0.009258	0.025113	-2.731376	0.223803	0.229693	0.221052	
 1687177069.446559	1687187641.027962	26.370602	-41.328447	-0.895147	0.232308	0.232346	0.209839	0.005284	0.026264	-2.729632	0.214622	0.232583	0.215466	
 1687177069.750829	1687187641.332579	26.330899	-41.276877	-0.893835	0.237467	0.237517	0.213266	0.003530	0.019944	-2.718075	0.215944	0.238756	0.218995	
 1687177070.057291	1687187641.642432	26.269030	-41.240717	-0.889464	0.235751	0.235816	0.212443	0.009318	0.012967	-2.703440	0.214304	0.228207	0.217632	
 1687177070.365963	1687187641.956269	26.211635	-41.204879	-0.878933	0.230714	0.230776	0.208815	0.006411	0.015026	-2.728477	0.214201	0.215663	0.213873	
 1687177070.670967	1687187642.259128	26.177908	-41.151374	-0.862822	0.243511	0.243547	0.217103	-0.001582	0.017610	-2.739209	0.220830	0.226659	0.222921	
 1687177070.978135	1687187642.556058	26.173844	-41.076895	-0.850909	0.234888	0.234968	0.212159	0.000236	0.015212	-2.730785	0.214258	0.224123	0.217478	
 1687177071.283325	1687187642.878990	26.134662	-41.012071	-0.857176	0.237393	0.237343	0.213606	-0.006354	0.005424	-2.696641	0.215318	0.222708	0.218576	
 1687177071.586680	1687187643.183078	26.080536	-40.952524	-0.865824	0.236530	0.236552	0.212457	-0.013819	-0.000650	-2.690802	0.217112	0.215207	0.217802	
 1687177071.893273	1687187643.478358	26.015730	-40.902842	-0.876677	0.234709	0.234737	0.211186	0.000932	-0.006121	-2.695816	0.222949	0.212653	0.217122	
 1687177072.197178	1687187643.799492	25.942541	-40.865678	-0.884154	0.234561	0.234629	0.211471	0.002770	-0.012167	-2.693233	0.214025	0.214179	0.217251	
 1687177072.499974	1687187644.099268	25.898116	-40.839527	-0.892740	0.237060	0.237108	0.212946	0.009804	-0.023695	-2.691347	0.216078	0.219973	0.218672	
 1687177072.803580	1687187644.392757	25.841298	-40.830420	-0.892873	0.234447	0.234513	0.211496	0.011801	-0.028497	-2.694243	0.219966	0.235343	0.216726	
 1687177073.109120	1687187644.692591	25.791167	-40.821403	-0.883927	0.235894	0.235988	0.212201	0.017305	-0.033090	-2.711856	0.223811	0.245705	0.217525	
 1687177073.413776	1687187644.998328	25.743081	-40.804887	-0.875168	0.235842	0.235920	0.212084	0.000833	-0.039345	-2.708529	0.232407	0.255585	0.217756	
 1687177073.718075	1687187645.295899	25.693082	-40.779262	-0.839753	0.232160	0.232231	0.209994	0.003721	-0.026341	-2.697428	0.213219	0.263616	0.215646	
 1687177074.021412	1687187645.604300	25.623524	-40.731460	-0.846316	0.237437	0.237471	0.213577	0.016177	-0.029088	-2.720688	0.217774	0.237195	0.219372	
 1687177074.330436	1687187645.909720	25.532687	-40.689175	-0.867258	0.234581	0.234508	0.211256	0.009882	-0.031069	-2.695760	0.228468	0.242782	0.216980	
 1687177074.636909	1687187646.282334	25.430880	-40.663606	-0.891078	0.238702	0.238670	0.213419	0.011692	-0.030729	-2.696693	0.223071	0.248497	0.219491	
 1687177074.951333	1687187646.558924	25.324554	-40.650951	-0.897730	0.231216	0.231235	0.208742	0.014646	-0.037170	-2.703887	0.220108	0.242412	0.214534	
 1687177075.256358	1687187646.856463	25.261763	-40.655451	-0.877668	0.242213	0.242254	0.216131	0.015990	-0.037374	-2.715577	0.232452	0.265697	0.222064	
 1687177075.560853	1687187647.142774	25.202554	-40.657756	-0.848254	0.237141	0.237289	0.213716	0.013338	-0.030578	-2.733939	0.232238	0.265630	0.218864	
 1687177075.871572	1687187647.447448	25.154170	-40.638790	-0.829036	0.236713	0.236777	0.213293	0.013208	-0.025753	-2.732669	0.227391	0.249114	0.218332	
 1687177076.180710	1687187647.757018	25.108336	-40.609017	-0.830238	0.235879	0.235839	0.212604	0.015373	-0.031369	-2.709604	0.226301	0.238903	0.218099	
 1687177076.486664	1687187648.060251	25.069411	-40.575718	-0.857623	0.240464	0.240431	0.215118	0.017494	-0.037726	-2.697811	0.232660	0.252397	0.220955	
 1687177076.791017	1687187648.365988	24.991404	-40.542390	-0.887256	0.229291	0.229250	0.207705	0.014467	-0.038359	-2.694703	0.229622	0.260922	0.213106	
 1687177077.096672	1687187648.692172	24.879989	-40.519279	-0.887391	0.228205	0.228193	0.206747	-0.016931	-0.048761	-2.698957	0.223774	0.259806	0.212417	
 1687177077.401621	1687187648.994868	24.758645	-40.510317	-0.889122	0.236290	0.236328	0.212000	0.016055	-0.039530	-2.712374	0.222990	0.284741	0.218051	
 1687177077.708037	1687187649.302366	24.648137	-40.507021	-0.876390	0.238627	0.238604	0.213788	-0.005403	-0.045956	-2.746826	0.233779	0.269827	0.219840	
 1687177078.011796	1687187649.602807	24.530343	-40.518703	-0.849578	0.231213	0.231240	0.209171	0.006290	-0.038408	-2.733448	0.212523	0.272003	0.215057	
 1687177078.315542	1687187649.901733	24.441302	-40.513922	-0.840250	0.235094	0.235047	0.212004	0.004631	-0.026780	-2.757251	0.219321	0.263068	0.217976	
 1687177078.618912	1687187650.201923	24.369674	-40.497190	-0.847031	0.233346	0.233336	0.210753	0.001094	-0.025121	-2.746628	0.216107	0.236533	0.216802	
 1687177078.930335	1687187650.532438	24.302618	-40.465687	-0.870644	0.234831	0.234745	0.211429	0.002576	-0.039459	-2.781027	0.215279	0.233694	0.217534	
 1687177079.235035	1687187650.818375	24.197758	-40.448281	-0.892327	0.236116	0.236091	0.211787	0.012591	-0.023217	-2.728163	0.216438	0.262699	0.218015	
 1687177079.539597	1687187651.140149	24.069910	-40.427884	-0.889498	0.240417	0.240297	0.214602	0.011414	-0.021713	-2.739913	0.228464	0.236918	0.220711	
 1687177079.847847	1687187651.426537	23.927784	-40.401352	-0.865481	0.235003	0.234913	0.211231	0.006917	-0.010292	-2.756907	0.222960	0.229748	0.217290	
 1687177080.152736	1687187651.731805	23.801201	-40.376121	-0.829729	0.238177	0.238111	0.213526	-0.000488	-0.004146	-2.767501	0.220020	0.219103	0.219747	
 1687177080.457273	1687187652.042624	23.693657	-40.351211	-0.797301	0.235825	0.235832	0.212302	0.001993	-0.000186	-2.767994	0.215659	0.214238	0.218327	
 1687177080.761356	1687187652.332377	23.608909	-40.326722	-0.783565	0.232874	0.232903	0.210508	0.005592	0.000547	-2.785388	0.214031	0.211862	0.216384	
 1687177081.070006	1687187652.642715	23.547547	-40.274637	-0.793052	0.235834	0.235884	0.212598	0.001195	0.011443	-2.794939	0.217467	0.214004	0.218565	
 1687177081.379518	1687187652.952718	23.489096	-40.225306	-0.829285	0.237172	0.237209	0.213302	0.007553	0.012738	-2.780005	0.216783	0.218965	0.219425	
 1687177081.683087	1687187653.267481	23.422529	-40.183391	-0.882810	0.235771	0.235784	0.212061	0.011809	0.011975	-2.776186	0.217705	0.217883	0.218144	
 1687177081.992542	1687187653.589198	23.314179	-40.167839	-0.924044	0.236380	0.236380	0.212041	-0.004227	0.007336	-2.775015	0.221276	0.216994	0.218045	
 1687177082.298124	1687187653.881095	23.187572	-40.139045	-0.930001	0.234275	0.234188	0.210827	0.006206	0.010596	-2.783292	0.215152	0.213784	0.216322	
 1687177082.605232	1687187654.202061	23.056437	-40.102972	-0.900539	0.232287	0.232192	0.209396	0.003264	0.020646	-2.785630	0.214366	0.213760	0.215038	
 1687177082.910215	1687187654.489627	22.933491	-40.059502	-0.855960	0.241272	0.241260	0.215666	0.004915	0.024424	-2.780270	0.219772	0.229470	0.221860	
 1687177083.215625	1687187654.793227	22.811436	-40.033599	-0.822357	0.231986	0.231999	0.209956	0.005884	0.019497	-2.778292	0.214262	0.227461	0.215961	
 1687177083.519334	1687187655.100320	22.725538	-39.998087	-0.818222	0.237982	0.238006	0.213882	-0.003587	0.019234	-2.806622	0.218606	0.225060	0.219796	
 1687177083.823138	1687187655.422162	22.651039	-39.960945	-0.838035	0.235546	0.235587	0.211883	-0.005771	0.019279	-2.784040	0.216805	0.224572	0.217651	
 1687177084.130220	1687187655.706071	22.575051	-39.922903	-0.860754	0.234703	0.234720	0.210982	-0.003732	0.014685	-2.770056	0.217755	0.224470	0.216962	
 1687177084.435986	1687187656.016502	22.496184	-39.887726	-0.868760	0.238278	0.238283	0.213413	-0.005261	0.008573	-2.764392	0.219086	0.222248	0.219598	
 1687177084.739406	1687187656.327540	22.409796	-39.872135	-0.863386	0.234051	0.234014	0.210930	-0.005890	0.008789	-2.767026	0.216997	0.214947	0.216958	
 1687177085.046035	1687187656.637125	22.334583	-39.833710	-0.850318	0.235034	0.234997	0.211618	-0.007740	0.004612	-2.786634	0.218010	0.215807	0.217394	
 1687177085.362015	1687187656.943937	22.265292	-39.796375	-0.826379	0.240921	0.240905	0.215089	-0.016310	0.002582	-2.770865	0.222922	0.217666	0.221195	
 1687177085.671707	1687187657.257528	22.196165	-39.754236	-0.800988	0.241284	0.241255	0.215622	-0.001912	0.006748	-2.765934	0.234728	0.217869	0.221895	
 1687177085.976094	1687187657.561010	22.112136	-39.715349	-0.788932	0.236842	0.236838	0.212954	0.003460	0.004227	-2.763176	0.217866	0.216107	0.219195	
 1687177086.284164	1687187657.861122	22.045298	-39.663863	-0.796018	0.234346	0.234374	0.211724	-0.008045	0.004198	-2.786069	0.216703	0.213607	0.217788	
 1687177086.591427	1687187658.174819	21.975143	-39.626672	-0.839858	0.236713	0.236724	0.212814	0.000907	0.004993	-2.775939	0.221187	0.215294	0.218957	
 1687177086.899402	1687187658.496569	21.902705	-39.594100	-0.890109	0.237062	0.237023	0.212592	0.024476	0.002643	-2.790416	0.217023	0.214810	0.218729	
 1687177087.204149	1687187658.779410	21.835551	-39.557975	-0.936492	0.237694	0.237682	0.212732	0.004000	0.015718	-2.795039	0.248787	0.214257	0.218940	
 1687177087.509900	1687187659.090265	21.729688	-39.532882	-0.923256	0.232738	0.232711	0.209444	0.007172	0.017181	-2.770354	0.214120	0.218056	0.215591	
 1687177087.813407	1687187659.389161	21.640690	-39.484733	-0.883005	0.235893	0.235818	0.212246	0.004004	0.017966	-2.781943	0.218398	0.222341	0.218207	
 1687177088.117717	1687187659.683074	21.557110	-39.423521	-0.848031	0.235304	0.235302	0.211905	0.006017	0.024798	-2.768656	0.216931	0.223466	0.218065	
 1687177088.432193	1687187659.998608	21.473716	-39.354704	-0.833746	0.236915	0.236926	0.212810	0.008621	0.019682	-2.772557	0.218509	0.232487	0.219145	
 1687177088.735845	1687187660.323854	21.369929	-39.311980	-0.835851	0.236375	0.236390	0.212124	0.007280	0.008726	-2.776617	0.219264	0.223717	0.218399	
 1687177089.043004	1687187660.648805	21.279078	-39.285123	-0.831151	0.234925	0.234891	0.211434	0.002593	0.007142	-2.800027	0.218041	0.214485	0.217259	
 1687177089.348360	1687187660.932314	21.191450	-39.263627	-0.828855	0.236768	0.236692	0.212616	0.023572	0.019319	-2.775043	0.217167	0.215385	0.218435	
 1687177089.658468	1687187661.229118	21.107926	-39.235323	-0.819759	0.235164	0.235141	0.211806	0.011199	0.021843	-2.777000	0.240343	0.220912	0.217913	
 1687177089.962177	1687187661.537768	21.033681	-39.192450	-0.819887	0.238865	0.238852	0.214278	0.011992	0.023028	-2.773866	0.223783	0.228520	0.220645	
 1687177090.266853	1687187661.851314	20.951896	-39.148931	-0.841652	0.216794	0.216804	0.199101	0.019729	0.020562	-2.758306	0.208399	0.213140	0.205049	
 1687177090.570141	1687187662.153718	20.868571	-39.083118	-0.868669	0.247336	0.247340	0.218681	0.007074	0.023669	-2.774771	0.240444	0.230078	0.225223	
 1687177090.873408	1687187662.469244	20.783251	-39.023565	-0.873138	0.230891	0.230886	0.208253	0.007290	0.019623	-2.770819	0.214537	0.224800	0.214496	
 1687177091.182517	1687187662.756278	20.688744	-38.972144	-0.858444	0.233506	0.233477	0.210337	0.010006	0.017831	-2.765904	0.216933	0.221632	0.216488	
 1687177091.487642	1687187663.057185	20.580785	-38.931068	-0.832954	0.239399	0.239360	0.214425	0.008922	0.019518	-2.771713	0.223129	0.223788	0.220646	
 1687177091.791891	1687187663.377039	20.490219	-38.882637	-0.816384	0.234752	0.234725	0.211655	0.006232	0.020766	-2.791944	0.219399	0.223300	0.217787	
 1687177092.103586	1687187663.711784	20.405955	-38.842212	-0.815582	0.235619	0.235614	0.212180	-0.000539	0.017507	-2.777047	0.218203	0.225655	0.218431	
 1687177092.418502	1687187664.010251	20.327843	-38.813075	-0.830300	0.238802	0.238805	0.214137	0.028845	0.024190	-2.754229	0.219764	0.224947	0.220431	
 1687177092.722453	1687187664.311200	20.244394	-38.794668	-0.868215	0.242376	0.242398	0.216037	0.001345	0.021854	-2.769297	0.253750	0.228125	0.222374	
 1687177093.026402	1687187664.596817	20.167607	-38.757402	-0.881210	0.236940	0.236946	0.212288	0.005385	0.020008	-2.774968	0.217984	0.225457	0.218539	
 1687177093.330717	1687187664.971286	20.076719	-38.722555	-0.876191	0.234873	0.234897	0.210924	-0.005577	0.016783	-2.761655	0.216989	0.222364	0.217096	
 1687177093.635377	1687187665.228100	19.973160	-38.676487	-0.850414	0.235285	0.235279	0.211351	0.003646	0.015196	-2.762756	0.219784	0.221501	0.217681	
 1687177093.939807	1687187665.528851	19.849650	-38.633730	-0.836113	0.234036	0.234027	0.210378	-0.004556	0.016161	-2.759276	0.216452	0.217786	0.216681	
 1687177094.244095	1687187665.833648	19.740894	-38.598168	-0.795777	0.234158	0.234102	0.210778	-0.012366	0.014722	-2.776592	0.218432	0.219866	0.216981	
 1687177094.550255	1687187666.128251	19.659733	-38.557196	-0.775539	0.238030	0.238072	0.213992	0.004549	0.016780	-2.769775	0.229225	0.223242	0.220166	
 1687177094.856954	1687187666.445835	19.575144	-38.506844	-0.784252	0.237597	0.237646	0.213642	0.004848	0.013704	-2.765965	0.219897	0.222173	0.219875	
 1687177095.162369	1687187666.759527	19.475972	-38.459547	-0.810052	0.233738	0.233751	0.210712	0.011261	0.011532	-2.764299	0.217274	0.216974	0.216984	
 1687177095.465491	1687187667.055403	19.360851	-38.416343	-0.853231	0.235942	0.235940	0.211798	0.016637	0.014898	-2.772994	0.222808	0.216065	0.218104	
 1687177095.768966	1687187667.363224	19.235485	-38.380443	-0.882065	0.235482	0.235450	0.211403	0.013224	0.014348	-2.781329	0.227532	0.216767	0.217664	
 1687177096.073475	1687187667.656987	19.133228	-38.342706	-0.881922	0.235460	0.235425	0.211568	0.009546	0.013897	-2.790761	0.223969	0.217197	0.217744	
 1687177096.376178	1687187667.960102	19.048187	-38.299632	-0.873217	0.235252	0.235249	0.211754	0.012421	0.024051	-2.771014	0.220636	0.217529	0.217901	
 1687177096.680668	1687187668.267049	18.970541	-38.254741	-0.868323	0.231494	0.231517	0.209066	0.026099	-0.000160	-2.775167	0.219696	0.223645	0.215164	
 1687177096.985847	1687187668.570730	18.870078	-38.212772	-0.860619	0.233916	0.233930	0.210545	0.015116	-0.000392	-2.760461	0.248442	0.212602	0.216767	
 1687177097.289211	1687187668.873372	18.778961	-38.178103	-0.841876	0.240040	0.240031	0.214683	0.005815	0.004288	-2.778025	0.232536	0.216457	0.220989	
 1687177097.592164	1687187669.167812	18.690357	-38.146622	-0.831642	0.234358	0.234336	0.211127	0.010793	-0.008734	-2.786075	0.218440	0.212954	0.217318	
 1687177097.895954	1687187669.531260	18.596772	-38.102054	-0.831470	0.236391	0.236395	0.212247	0.019587	-0.014567	-2.770959	0.224916	0.216736	0.218527	
 1687177098.201998	1687187669.792045	18.478540	-38.088573	-0.834511	0.231663	0.231649	0.208837	0.003140	-0.005088	-2.734747	0.234389	0.217774	0.215117	
 1687177098.506166	1687187670.090721	18.364566	-38.072313	-0.813310	0.240823	0.240675	0.215023	-0.013165	0.001824	-2.774049	0.222456	0.217127	0.221148	
 1687177098.812094	1687187670.407564	18.281702	-38.028619	-0.788512	0.234799	0.234827	0.211354	-0.002145	0.006696	-2.766704	0.225769	0.213296	0.217460	
 1687177099.115318	1687187670.702546	18.194522	-37.970592	-0.776450	0.236419	0.236440	0.212404	0.018335	0.005985	-2.756953	0.219212	0.215255	0.218636	
 1687177099.421168	1687187671.021129	18.104416	-37.906725	-0.768490	0.235053	0.235056	0.211721	0.007799	0.009468	-2.760533	0.233422	0.213595	0.218047	
