t	t_ros	pos_x	pos_y	pos_z	var_pos_x	var_pos_y	var_pos_z	ori_x	ori_y	ori_z	var_ori_x	var_ori_y	var_ori_z	qx	qy	qz	qw
 1687526669.578108	1687526669.582203	8.077364	-34.544827	-1.258867	0.292107	0.292106	0.243055	0.027616	-0.020728	-2.147572	0.304313	0.246806	0.250019	0.017077	0.002526	0.878949	0.476603
 1687526669.981462	1687526669.984590	7.993936	-34.442587	-1.243410	0.296259	0.296354	0.245000	0.026684	-0.011802	-2.152691	0.264840	0.250866	0.251996	0.014544	-0.001137	0.880173	0.474429
 1687526670.388765	1687526670.388004	7.889498	-34.302234	-1.230556	0.292011	0.292134	0.242903	0.003682	0.004413	-2.135508	0.263136	0.245651	0.249962	0.000549	-0.002820	0.876114	0.482095
 1687526670.800380	1687526670.791265	7.825503	-34.177290	-1.228773	0.296575	0.296854	0.244918	0.033118	-0.007744	-2.180462	0.252151	0.247113	0.252023	0.016473	-0.004222	0.886635	0.462157
 1687526671.205339	1687526671.193140	7.725500	-34.026796	-1.227483	0.303822	0.304037	0.247905	0.017772	-0.011992	-2.150918	0.277937	0.249443	0.254977	0.010668	0.001052	0.879783	0.475254
 1687526671.610187	1687526671.596056	7.616490	-33.882299	-1.226401	0.289867	0.289935	0.242776	0.030692	0.006836	-2.187663	0.256189	0.246116	0.249600	0.012064	-0.010081	0.888259	0.459075
 1687526672.012927	1687526671.999079	7.564551	-33.765039	-1.252153	0.296382	0.296388	0.244971	0.026369	0.008114	-2.201904	0.281127	0.250096	0.252241	0.009919	-0.009586	0.891530	0.452752
 1687526672.416323	1687526672.401813	7.479099	-33.630251	-1.269569	0.295566	0.295559	0.244083	0.012727	0.004783	-2.158299	0.273811	0.249789	0.251487	0.004481	-0.005112	0.881529	0.472081
 1687526672.822818	1687526672.803198	7.383141	-33.515640	-1.265236	0.298121	0.298134	0.244905	0.025598	-0.005835	-2.172349	0.257623	0.248053	0.252387	0.012684	-0.003381	0.884792	0.465801
 1687526673.226276	1687526673.206018	7.311453	-33.433937	-1.240008	0.298135	0.298116	0.245318	0.020321	-0.011440	-2.156022	0.276798	0.247448	0.252899	0.011657	0.000232	0.880986	0.472998
 1687526673.630239	1687526673.610380	7.209176	-33.282796	-1.221569	0.296204	0.296260	0.244886	0.018340	0.009323	-2.138871	0.266701	0.249443	0.252456	0.005801	-0.008495	0.876862	0.480632
 1687526674.033953	1687526674.014936	7.156444	-33.137597	-1.225713	0.297358	0.297391	0.244993	0.010042	0.003422	-2.139887	0.268916	0.252245	0.252700	0.003583	-0.003912	0.877157	0.480175
 1687526674.438981	1687526674.417923	7.079433	-32.965553	-1.219549	0.299974	0.299998	0.246001	0.031100	-0.009473	-2.136317	0.257070	0.248881	0.253660	0.015907	-0.003340	0.876235	0.481610
 1687526674.842792	1687526674.821436	6.992801	-32.810563	-1.207758	0.298120	0.298189	0.245334	0.016689	-0.006331	-2.157601	0.295560	0.248409	0.253099	0.008850	-0.001152	0.881369	0.472344
 1687526675.249409	1687526675.225648	6.921507	-32.707100	-1.197571	0.296366	0.296405	0.245254	0.024713	-0.008465	-2.171413	0.264402	0.247987	0.253050	0.012904	-0.002017	0.884582	0.466202
 1687526675.652966	1687526675.628303	6.827998	-32.578225	-1.206103	0.298535	0.298534	0.245996	-0.005290	0.009798	-2.123578	0.278654	0.249083	0.253796	-0.004697	-0.002989	0.873221	0.487292
 1687526676.062231	1687526676.032185	6.760415	-32.443209	-1.224102	0.291838	0.291944	0.242709	0.016373	0.003986	-2.134432	0.248817	0.247662	0.250303	0.006208	-0.005696	0.875821	0.482562
 1687526676.465943	1687526676.435858	6.712211	-32.350481	-1.224015	0.302095	0.302078	0.246552	0.026138	-0.006858	-2.132593	0.266205	0.249899	0.254347	0.013098	-0.003315	0.875358	0.483286
 1687526676.869725	1687526676.838374	6.641694	-32.227779	-1.204030	0.295358	0.295330	0.244196	0.037214	-0.030904	-2.193011	0.273389	0.246470	0.251807	0.023606	0.005247	0.889488	0.456318
 1687526677.278507	1687526677.240326	6.569502	-32.122466	-1.196876	0.299101	0.299146	0.246008	0.043608	-0.013738	-2.148813	0.293278	0.268364	0.253604	0.022441	-0.004345	0.879149	0.475998
 1687526677.682270	1687526677.647498	6.481511	-31.994419	-1.192321	0.297071	0.297084	0.245130	0.017406	-0.026335	-2.191556	0.316155	0.248960	0.252674	0.013761	0.007729	0.889226	0.457196
 1687526678.091025	1687526678.052868	6.387307	-31.870748	-1.183388	0.299692	0.299614	0.245886	0.012992	-0.033755	-2.187568	0.259132	0.265550	0.253500	0.013518	0.012011	0.888276	0.458955
 1687526678.499419	1687526678.455642	6.277047	-31.790278	-1.147629	0.293615	0.293650	0.243145	0.014800	-0.020876	-2.137423	0.251918	0.277283	0.250630	0.011509	0.005588	0.876547	0.481147
 1687526678.906435	1687526678.857938	6.166203	-31.639772	-1.111948	0.299123	0.299162	0.246134	0.026604	-0.011715	-2.155537	0.257615	0.259269	0.253793	0.014489	-0.001136	0.880848	0.473177
 1687526679.310062	1687526679.263345	6.087206	-31.503957	-1.122439	0.293487	0.293465	0.244159	0.023579	-0.010148	-2.106641	0.275195	0.248359	0.251689	0.012755	-0.001423	0.869029	0.494595
 1687526679.713694	1687526679.669058	6.000453	-31.358170	-1.155679	0.297808	0.297755	0.245690	0.009777	-0.000735	-2.142276	0.271314	0.249253	0.253324	0.004467	-0.002020	0.877737	0.479118
 1687526680.117005	1687526680.079747	5.921146	-31.235877	-1.179932	0.293845	0.293882	0.243453	0.018389	-0.008979	-2.170136	0.251843	0.245281	0.250767	0.010227	-0.000322	0.884308	0.466792
 1687526680.522841	1687526680.486700	5.857730	-31.146322	-1.177803	0.294811	0.294781	0.243591	0.036407	-0.014729	-2.175107	0.259337	0.246651	0.250970	0.019539	-0.001938	0.885384	0.464445
 1687526680.930212	1687526680.890749	5.763678	-31.030169	-1.152909	0.293735	0.293713	0.243515	0.006709	-0.012889	-2.205956	0.282185	0.247581	0.250816	0.005900	0.004239	0.892540	0.450909
 1687526681.337147	1687526681.295896	5.676070	-30.904986	-1.134662	0.300167	0.300168	0.246555	0.003828	-0.018185	-2.272626	0.253104	0.251909	0.253957	0.005563	0.007442	0.907056	0.420908
 1687526681.743748	1687526681.699429	5.606291	-30.822351	-1.130824	0.301088	0.301106	0.246483	0.023352	-0.020977	-2.272759	0.252367	0.257062	0.253962	0.015005	0.004600	0.907055	0.420719
 1687526682.149503	1687526682.102914	5.525263	-30.708038	-1.108719	0.300345	0.300327	0.245986	0.012780	-0.013535	-2.282426	0.264133	0.256351	0.253444	0.008628	0.003491	0.909118	0.416435
 1687526682.558251	1687526682.506436	5.464432	-30.563188	-1.088507	0.300176	0.300205	0.246485	0.028319	-0.007940	-2.331802	0.255521	0.252361	0.253979	0.014578	-0.001929	0.919066	0.393828
 1687526682.963933	1687526682.918637	5.426797	-30.476224	-1.080883	0.297332	0.297300	0.245668	0.010934	-0.038176	-2.389996	0.275284	0.248180	0.253051	0.012089	0.015749	0.930070	0.366846
 1687526683.367199	1687526683.321860	5.351937	-30.355524	-1.077226	0.294059	0.293987	0.243938	0.001588	-0.035862	-2.449970	0.249971	0.289858	0.251165	0.006824	0.016600	0.940654	0.338892
 1687526683.775314	1687526683.725929	5.313831	-30.269797	-1.070485	0.291627	0.291747	0.242556	0.016015	-0.014882	-2.502252	0.246689	0.285925	0.249601	0.009940	0.004547	0.949301	0.314178
 1687526684.180668	1687526684.135213	5.251562	-30.185851	-1.056249	0.301897	0.301881	0.246749	0.009937	-0.016054	-2.493889	0.255876	0.253848	0.253918	0.007264	0.006029	0.947987	0.318169
 1687526684.584741	1687526684.538714	5.208514	-30.111588	-1.039046	0.297509	0.297507	0.245782	-0.003878	-0.022241	-2.596789	0.251097	0.254637	0.253032	0.001125	0.011232	0.963060	0.269049
 1687526684.989204	1687526684.944156	5.179513	-30.090503	-1.051189	0.296948	0.296926	0.245564	-0.000007	-0.014206	-2.594998	0.248629	0.263938	0.252280	0.001914	0.006841	0.962862	0.269901
 1687526685.392607	1687526685.350334	5.133222	-30.033461	-1.058395	0.298314	0.298508	0.245976	-0.004700	-0.016421	-2.588275	0.247974	0.253024	0.252549	-0.000018	0.008540	0.961933	0.273152
 1687526685.796663	1687526685.753235	5.124436	-30.028150	-1.056938	0.292196	0.292329	0.243808	-0.018779	-0.017577	-2.583404	0.245516	0.252136	0.249545	-0.006605	0.011035	0.961203	0.275541
 1687526686.200843	1687526686.163427	5.085481	-29.985074	-1.050183	0.297783	0.297727	0.245203	-0.009553	-0.021012	-2.587461	0.258601	0.257728	0.251768	-0.001720	0.011411	0.961784	0.273565
 1687526686.606143	1687526686.568887	5.042224	-29.948188	-1.033717	0.292708	0.292937	0.244523	-0.018249	-0.019942	-2.585723	0.248254	0.259450	0.250111	-0.006038	0.012091	0.961511	0.274433
 1687526687.011068	1687526686.991945	5.026638	-29.959879	-1.039162	0.295639	0.295371	0.244512	-0.000307	-0.018029	-2.565205	0.259145	0.262046	0.250721	0.002415	0.008686	0.958719	0.284211
 1687526687.417795	1687526687.396195	5.004588	-29.906942	-1.041402	0.294784	0.295009	0.245150	-0.006683	-0.006232	-2.572588	0.246166	0.257891	0.250414	-0.002333	0.003929	0.959789	0.280687
 1687526687.821784	1687526687.799438	5.007136	-29.863416	-1.072237	0.295311	0.294973	0.245251	0.006852	-0.019408	-2.606506	0.247998	0.247749	0.251015	0.005869	0.008453	0.964381	0.264317
 1687526688.227561	1687526688.203328	5.039916	-29.891262	-1.098561	0.294635	0.294206	0.243972	0.014097	-0.021507	-2.636552	0.247402	0.261839	0.249566	0.009511	0.008651	0.968225	0.249751
 1687526688.632371	1687526688.605947	5.044365	-29.877430	-1.112383	0.294836	0.295200	0.244545	-0.003277	-0.021624	-2.616188	0.254377	0.265599	0.250004	0.001226	0.010866	0.965629	0.259693
 1687526689.037348	1687526689.008971	5.076755	-29.920174	-1.128547	0.299470	0.299307	0.246016	0.011986	-0.021046	-2.616072	0.247881	0.268444	0.252119	0.008520	0.008605	0.965622	0.259667
 1687526689.441594	1687526689.413217	5.082584	-29.926856	-1.111676	0.299146	0.299342	0.246346	0.013741	-0.018230	-2.615938	0.253618	0.265759	0.251173	0.009002	0.007017	0.965613	0.259734
 1687526689.844755	1687526689.818092	5.083314	-29.942411	-1.081689	0.299344	0.299245	0.246316	0.011826	-0.015989	-2.600079	0.256307	0.261971	0.252139	0.007836	0.006122	0.963534	0.267402
 1687526690.252606	1687526690.226416	5.119774	-29.977632	-1.062651	0.297425	0.297399	0.245838	0.016751	-0.009737	-2.585382	0.254590	0.259455	0.251565	0.009390	0.002382	0.961543	0.274482
 1687526690.656947	1687526690.630883	5.143360	-29.982936	-1.068552	0.293242	0.293374	0.244324	0.023777	-0.000605	-2.607537	0.258098	0.249759	0.249794	0.011547	-0.002845	0.964492	0.263843
 1687526691.063105	1687526691.037499	5.180411	-30.004137	-1.096196	0.294523	0.294429	0.244199	0.044422	0.006271	-2.619208	0.272394	0.245880	0.250631	0.020646	-0.008763	0.965822	0.258235
 1687526691.467098	1687526691.443431	5.230079	-30.060539	-1.117120	0.303778	0.303671	0.247744	0.052306	0.008892	-2.634073	0.344426	0.250393	0.254111	0.024196	-0.010867	0.967606	0.251070
 1687526691.870717	1687526691.847117	5.260036	-30.111246	-1.114060	0.293734	0.294346	0.244353	0.021879	0.005165	-2.603087	0.347169	0.246770	0.249886	0.009858	-0.005399	0.963901	0.266022
 1687526692.279698	1687526692.254458	5.310425	-30.200323	-1.113875	0.296984	0.297245	0.245401	0.024637	0.000671	-2.579771	0.267531	0.247433	0.251732	0.011742	-0.003737	0.960729	0.277214
 1687526692.682955	1687526692.659379	5.337480	-30.234371	-1.110078	0.293425	0.293880	0.244350	0.036855	0.002693	-2.583706	0.268052	0.244897	0.249491	0.017344	-0.006368	0.961176	0.275317
 1687526693.094229	1687526693.061648	5.353717	-30.241031	-1.093601	0.291282	0.291329	0.242875	0.040127	-0.000513	-2.588854	0.296014	0.243914	0.248700	0.019371	-0.005228	0.961860	0.272805
 1687526693.504447	1687526693.466273	5.389748	-30.253279	-1.081699	0.300778	0.300978	0.247663	0.002987	-0.000489	-2.614701	0.313718	0.249139	0.253227	0.001506	-0.000153	0.965497	0.260408
 1687526693.907234	1687526693.869845	5.405675	-30.260716	-1.113973	0.292214	0.292731	0.244001	0.029401	-0.009723	-2.653512	0.246009	0.244798	0.249285	0.015439	0.001165	0.970271	0.241527
 1687526694.312509	1687526694.274852	5.430298	-30.283312	-1.125158	0.296764	0.296998	0.244779	0.022032	0.012702	-2.654765	0.284550	0.251066	0.251500	0.009160	-0.008818	0.970425	0.241066
 1687526694.716579	1687526694.677516	5.450457	-30.315492	-1.139058	0.299020	0.299425	0.246127	0.022071	0.006970	-2.693008	0.269565	0.252973	0.252996	0.009984	-0.005852	0.974878	0.222439
 1687526695.122900	1687526695.081163	5.460050	-30.334334	-1.142534	0.298405	0.298661	0.245605	0.027474	0.003093	-2.758103	0.269727	0.248425	0.252568	0.013190	-0.004136	0.981575	0.190575
 1687526695.527395	1687526695.485164	5.477919	-30.380530	-1.123485	0.297141	0.297320	0.244937	0.018774	0.013894	-2.755335	0.282893	0.246704	0.252105	0.007879	-0.008619	0.981329	0.191981
 1687526695.932337	1687526695.893725	5.501966	-30.423446	-1.109125	0.300964	0.301214	0.247281	0.020978	0.013057	-2.751835	0.264153	0.254422	0.254581	0.009026	-0.008435	0.980983	0.193700
 1687526696.340600	1687526696.295901	5.513175	-30.471752	-1.122202	0.297657	0.297897	0.245784	0.035848	0.004405	-2.767040	0.268122	0.252551	0.253107	0.017200	-0.005500	0.982347	0.186192
 1687526696.745321	1687526696.698763	5.513071	-30.514240	-1.137384	0.299492	0.299595	0.246182	0.016659	0.015387	-2.777123	0.313302	0.248245	0.253644	0.006797	-0.009075	0.983366	0.181279
 1687526697.148723	1687526697.101295	5.505196	-30.537905	-1.156276	0.288378	0.288633	0.241182	0.043653	-0.002792	-2.823528	0.257386	0.250961	0.248199	0.021770	-0.002078	0.987150	0.158295
 1687526697.551852	1687526697.505387	5.490028	-30.549763	-1.141885	0.296424	0.296557	0.244293	0.049081	0.004667	-2.840974	0.350529	0.247213	0.251652	0.023912	-0.005981	0.988416	0.149755
 1687526697.957846	1687526697.909845	5.476864	-30.557339	-1.115455	0.294416	0.294490	0.244039	0.010794	-0.000475	-2.815335	0.378101	0.246048	0.251519	0.005364	-0.000642	0.986710	0.162403
 1687526698.361649	1687526698.314978	5.467707	-30.556757	-1.119560	0.298067	0.298326	0.245966	0.038672	-0.014450	-2.822382	0.254398	0.247557	0.253215	0.020237	0.004059	0.987102	0.158757
 1687526698.770197	1687526698.719993	5.456765	-30.547349	-1.108130	0.296964	0.297011	0.244851	0.000260	-0.011472	-2.867352	0.323357	0.256650	0.252263	0.000913	0.005664	0.990598	0.136688
 1687526699.177715	1687526699.131078	5.441660	-30.539323	-1.114653	0.293655	0.293763	0.243743	-0.001823	-0.003893	-2.948034	0.247021	0.248713	0.251032	-0.000719	0.002025	0.995318	0.096630
 1687526699.582395	1687526699.535836	5.415016	-30.563901	-1.115705	0.297642	0.297755	0.245066	-0.010675	-0.011037	-2.932552	0.247736	0.247155	0.252445	-0.004733	0.006045	0.994510	0.104356
 1687526699.985444	1687526699.939447	5.387077	-30.578913	-1.094616	0.297163	0.297169	0.245372	-0.051806	-0.020543	-2.970665	0.253338	0.250259	0.252810	-0.024928	0.012441	0.995941	0.085592
 1687526700.388581	1687526700.344325	5.336722	-30.553309	-1.115395	0.296964	0.297908	0.245980	0.068722	-0.019381	-3.063574	0.353724	0.253573	0.252475	0.034704	0.008338	0.998615	0.038642
 1687526700.793400	1687526700.749720	5.290464	-30.562232	-1.092054	0.295289	0.295843	0.245041	-0.031016	-0.029910	-2.996526	0.454618	0.254886	0.251253	-0.014381	0.016037	0.997122	0.072684
 1687526701.196086	1687526701.154241	5.262427	-30.566590	-1.078455	0.297209	0.297522	0.246331	-0.018528	-0.026593	-3.030999	0.287803	0.263253	0.253016	-0.008514	0.013787	0.998334	0.055384
 1687526701.603532	1687526701.560914	5.220170	-30.564997	-1.096835	0.294280	0.294560	0.244187	0.012476	-0.025774	-3.024752	0.262006	0.261375	0.251211	0.006979	0.012500	0.998196	0.058301
 1687526702.007108	1687526701.964123	5.171981	-30.558836	-1.089862	0.302422	0.302639	0.247089	-0.025825	-0.024867	-3.090942	0.259540	0.267077	0.254454	-0.012592	0.012755	0.999515	0.025479
 1687526702.411522	1687526702.366009	5.119223	-30.544778	-1.084900	0.296745	0.296914	0.244581	0.009401	-0.029100	3.128157	0.280011	0.259636	0.251759	0.004602	0.014581	0.999860	-0.006785
 1687526702.816098	1687526702.770062	5.071816	-30.555998	-1.068028	0.298742	0.298858	0.245709	-0.013308	-0.022780	-3.126694	0.252620	0.269006	0.253270	-0.006568	0.011439	0.999885	0.007525
 1687526703.220541	1687526703.173339	5.022567	-30.565128	-1.066201	0.293102	0.293152	0.243489	0.010029	-0.025708	-3.137148	0.255939	0.258527	0.250889	0.005042	0.012842	0.999902	0.002157
 1687526703.627303	1687526703.582443	4.983791	-30.569086	-1.054055	0.289831	0.290011	0.242211	-0.027972	-0.011417	3.134788	0.249993	0.259442	0.249488	-0.014005	0.005661	0.999880	-0.003322
 1687526704.030106	1687526703.987154	4.955568	-30.556678	-1.063042	0.298943	0.298952	0.246178	-0.007023	-0.010583	3.113309	0.295131	0.250995	0.253733	-0.003586	0.005241	0.999880	-0.014122
 1687526704.434186	1687526704.390664	4.921739	-30.562029	-1.082558	0.299752	0.299773	0.246195	-0.000388	-0.013469	3.130184	0.251141	0.250342	0.253798	-0.000232	0.006733	0.999961	-0.005703
 1687526704.839862	1687526704.796092	4.878607	-30.571761	-1.083774	0.299044	0.299055	0.245617	-0.003803	-0.012661	3.115463	0.247596	0.251301	0.253179	-0.001984	0.006305	0.999893	-0.013052
 1687526705.245404	1687526705.200339	4.844640	-30.558537	-1.069297	0.292273	0.292293	0.242820	-0.011753	-0.010717	3.036341	0.245874	0.248219	0.250332	-0.006150	0.005042	0.998586	-0.052568
 1687526705.648948	1687526705.604582	4.811985	-30.545280	-1.052623	0.294148	0.294148	0.243696	-0.016170	-0.008121	3.014172	0.255656	0.248227	0.251302	-0.008327	0.003537	0.997932	-0.063632
 1687526706.052186	1687526706.009917	4.773665	-30.546799	-1.053951	0.283769	0.283734	0.239144	-0.002762	-0.027863	3.015266	0.259866	0.243002	0.246489	-0.002258	0.013816	0.997909	-0.063096
 1687526706.461155	1687526706.414450	4.740775	-30.530886	-1.058489	0.297194	0.297199	0.244870	-0.027172	-0.016874	2.924257	0.249866	0.264968	0.252527	-0.014420	0.006913	0.993987	-0.108326
 1687526706.865154	1687526706.819281	4.703768	-30.545448	-1.064688	0.300641	0.300594	0.246488	-0.019356	-0.017296	2.912109	0.304414	0.258044	0.254226	-0.010604	0.007483	0.993350	-0.114397
 1687526707.269193	1687526707.227324	4.676131	-30.554725	-1.072926	0.296666	0.296627	0.244820	-0.011852	-0.017166	2.880207	0.281569	0.256479	0.252488	-0.006994	0.007737	0.991425	-0.130263
 1687526707.679363	1687526707.631161	4.641496	-30.544156	-1.072700	0.300046	0.300020	0.246067	0.005805	-0.022555	2.831586	0.266080	0.255089	0.253779	0.001126	0.011590	0.987939	-0.154405
 1687526708.084182	1687526708.034327	4.598219	-30.542462	-1.057465	0.301585	0.301568	0.246594	0.009070	-0.020492	2.837548	0.259278	0.258236	0.254319	0.002931	0.010814	0.988398	-0.151474
 1687526708.488219	1687526708.437600	4.564535	-30.524359	-1.022332	0.297895	0.298089	0.245933	-0.063732	-0.021371	2.761858	0.260326	0.256011	0.253506	-0.033302	0.004475	0.981539	-0.188288
 1687526708.891706	1687526708.841154	4.532440	-30.518753	-1.026088	0.291782	0.291739	0.243318	-0.039076	-0.025212	2.715734	0.484619	0.274768	0.250546	-0.021757	0.008190	0.977204	-0.211026
 1687526709.297676	1687526709.243256	4.516376	-30.546615	-1.047593	0.293272	0.293255	0.243247	-0.020353	-0.019530	2.736710	0.371471	0.280188	0.250811	-0.011931	0.007519	0.979501	-0.200944
 1687526709.700540	1687526709.650529	4.481979	-30.558758	-1.057833	0.300306	0.300320	0.246642	-0.021525	-0.016900	2.609544	0.297900	0.266762	0.254363	-0.012605	0.005323	0.964757	-0.262785
 1687526710.104537	1687526710.053644	4.439234	-30.587971	-1.079978	0.293703	0.293727	0.243402	-0.009233	-0.015418	2.596868	0.299767	0.264270	0.251066	-0.006520	0.006183	0.963109	-0.268962
 1687526710.509722	1687526710.456384	4.412076	-30.605161	-1.071741	0.299787	0.299879	0.245634	-0.017712	-0.009824	2.608516	0.273736	0.260842	0.253465	-0.009837	0.002406	0.964650	-0.263338
 1687526710.916237	1687526710.858216	4.376420	-30.591117	-1.046833	0.293000	0.292978	0.243417	-0.016904	-0.016537	2.571057	0.284241	0.253331	0.251170	-0.010437	0.005556	0.959539	-0.281328
